source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,rv_template_fe_h,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3313330324109221760,67.67433289663336,16.852067103667558,-0.1223794993147515,0.5228590148838065,-1.1082507394197738,1.037016,19.824492,1.1135807,0.51439476,0.59918594,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330328404739072,67.68196754041615,16.84704382416244,0.2835349549460733,1.0208206757748364,-1.4590178831391039,0.9408522,20.619566,1.6845036,0.79445267,0.8900509,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330328406335360,67.68138377586041,16.85322261301362,0.5783993027066731,4.311952836060487,-3.282586582280323,1.0409981,18.923084,1.6113453,0.7872639,0.8240814,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4044.441,5.047,-1.6008,759.2644,0.0407,0.0299,0.016
3313330358468961792,67.69180097821783,16.86273320851858,0.2285311664694223,2.9118481185002074,-1.862375378276592,1.0142833,17.876923,1.2697506,0.5697899,0.6999607,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4772.165,4.903,-2.1406,1025.7677,0.3086,0.2415,0.1315
3313330362763185152,67.68967990999248,16.86262953233763,2.79192446723598,-0.5375688217961956,-6.712922489524125,1.0147568,19.420668,2.8713436,1.6371422,1.2342014,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330397126085760,67.66879450198601,16.86563018781063,1.5894017379917849,10.38054708564242,-8.455292639775434,0.97154975,13.90836,1.2551765,0.5486183,0.7065582,55.641525,0.25,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5708.728,4.17,-0.1389,599.5703,1.054,0.8518,0.4598
3313330465845284992,67.7258213226252,16.84870059724039,0.5627702552839661,-0.42911038073261865,-5.932445496883913,0.9970623,15.125521,1.2413712,0.5372658,0.7041054,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5768.911,4.0507,-0.3972,1188.3738,1.076,0.8737,0.4748
3313330495907914496,67.7362296635172,16.85908344479503,0.19906789905801903,0.35466802530614167,-2.2963312206710063,1.0418742,19.875277,1.469202,0.63575554,0.8334465,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330495907984256,67.724200003778,16.86131051664347,0.7157852344237144,4.891400334645924,-5.931389995933991,1.0429006,20.249994,2.0254993,0.78265953,1.2428398,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330500203917312,67.7329134733527,16.85844492644121,,,,,20.92821,0.5615673,-0.29249382,0.8540611,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330500203917440,67.7280565604318,16.85808827605895,-4.053973690078842,1.219493335625009,-0.8916328835063527,1.0616814,20.8043,1.8182049,0.5177746,1.3004303,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330564627393664,67.71988262144784,16.871795048099973,0.07565508321708495,1.0036670653917519,-0.6090047050390406,0.9595034,18.989712,1.412363,0.6259899,0.78637314,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4168.187,5.0123,-1.6229,986.5388,0.0537,0.0401,0.0215
3313330568923395072,67.72234467397386,16.876375853796855,,,,,20.859522,1.4918289,0.28434563,1.2074833,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330603283245056,67.7341124874865,16.867998951312586,,,,,20.99965,2.4634132,1.0235043,1.439909,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330603283245440,67.75233815743205,16.87012597543282,,,,,20.86988,1.5126553,0.6685524,0.84410286,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330633346939904,67.75798419598603,16.88147256117337,-0.17800916139533132,6.319228973770416,-2.085904091959288,2.148712,19.594088,2.5866013,1.2072792,1.379322,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330637643970816,67.74439859641511,16.881669851338405,0.227107307000454,2.4508303907851228,-2.7078401876142744,1.0630755,17.612083,1.2512474,0.5604458,0.6908016,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4886.2246,4.8549,-2.0327,1019.9492,0.3719,0.2931,0.1598
3313330667706677760,67.73426107722261,16.87536987802016,0.8192581304503169,-0.08976986142970889,-4.315506957621701,1.0792598,19.408676,2.2138424,1.0616093,1.1522331,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330702066349696,67.74088256097244,16.881963775901312,0.5335017126250565,-2.7425816424607956,0.519814579519346,1.0587958,19.238005,1.4499226,0.680933,0.76898956,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330706362318848,67.73990434499478,16.884187065652917,0.24848740881526898,0.949071981306274,-1.8616044262974192,0.98946375,20.667252,0.77178955,0.39375496,0.3780346,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330706363776128,67.74869060084501,16.892722405015174,,,,,20.995161,2.057724,0.63484573,1.4228783,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330736426154368,67.70324466839101,16.874045909056473,0.3875515362969462,0.19176640013975665,0.11307658975125763,1.0057948,19.73257,2.0090427,1.0446663,0.96437645,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330770785825280,67.70228976888399,16.877958374924656,0.3553606598112438,9.626292892602912,-6.801184557987705,1.0103549,18.729599,1.7142563,0.86157036,0.8526859,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3874.8928,4.9198,-1.3485,676.2202,0.0583,0.042,0.0226
3313330775082927104,67.71112611779377,16.88218596892898,0.7052876500918154,5.674791592438956,-2.8938108756839873,0.962123,17.601177,1.7306957,0.8426571,0.88803864,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4488.4883,4.545,-0.0216,1127.7181,0.9107,0.6718,0.3564
3313330809439778048,67.69014637719974,16.88314388117809,1.3079531628701089,7.65419352538566,-7.044141687421917,1.0180358,20.17683,1.7654247,0.7317848,1.0336399,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330843801445888,67.6952474088482,16.895512058958207,,,,,20.779058,0.8174515,-0.094228745,0.9116802,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330878159248384,67.72653846530912,16.88798468417828,0.42962369363568575,-1.6912844016000321,-1.0624871985306974,1.0181992,19.830252,1.4968624,0.801281,0.69558144,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330878161041152,67.71826783589611,16.88893327540972,1.1026098872297785,-3.039364674487642,-12.229857153323655,1.1216307,20.687101,1.7870846,0.5005703,1.2865143,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330946880072704,67.70855029574487,16.892965607117794,1.1717567362695693,1.6904705242511135,-3.5706792344718883,1.0479906,20.09681,1.856842,0.8496895,1.0071526,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330946881617408,67.70923501586184,16.89468168595336,0.13936700159363227,1.8579022967069136,-1.6754953870769427,0.97291493,19.555103,1.3368454,0.5665989,0.7702465,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313330981240337664,67.71933256173081,16.905217212934858,,,,,21.045881,1.3500729,0.33410645,1.0159664,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331015601109248,67.62879053557049,16.850465426073914,0.3881947093352737,3.9498944650003405,-0.9912208464708261,1.0039915,19.261616,1.7660332,0.8717747,0.8942585,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331045663797760,67.63710094677428,16.8574522393927,0.5286784533525373,0.9652285168143993,-0.7516252424056296,0.9582541,19.806879,2.1487637,1.0630836,1.08568,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331049959703040,67.64172993364461,16.859303134798523,3.01386253405719,35.231432844000615,-27.836318467731147,1.0658835,20.830774,1.549675,0.7169056,0.8327694,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331049960844288,67.64355871503709,16.861472217764266,0.3287364079667887,0.08245944707644401,-1.7442760387462954,1.0464346,17.554752,1.2005177,0.5256176,0.67490005,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4741.838,4.5621,-3.3839,1433.9003,0.1028,0.0812,0.0446
3313331118678720896,67.63787521465837,16.866588147272463,0.13247350366702068,-0.9625942580459759,-4.747632414384044,0.97271645,20.464348,1.8096161,0.517149,1.2924671,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331148742946816,67.65625213799694,16.87475138866566,1.7325950788799995,0.5143865927552204,-5.508160323576293,1.083416,18.271393,2.4978046,1.3575592,1.1402454,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3637.865,4.7071,-0.4713,465.4402,1.5149,1.0157,0.5808
3313331359198491776,67.59753882771228,16.87954295602316,0.43373526641237165,2.524356628616276,-3.478025283451053,1.0133986,17.045282,1.2485046,0.5400295,0.7084751,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4949.0234,4.7659,-1.4822,894.5573,0.5041,0.398,0.2157
3313331389261118848,67.61030239948259,16.891921667365537,1.0525787922276497,6.087810458425084,-8.870929823701777,0.93593764,17.43192,1.6319923,0.77015495,0.8618374,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4367.012,4.4996,-1.0296,1021.7902,0.7265,0.5429,0.2921
3313331153038459136,67.6505197610706,16.870200370471508,0.6428289439892576,-1.1193022961801942,1.2052555464613688,1.0357337,20.567461,1.4263248,0.65960884,0.766716,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331153038950016,67.65846540415683,16.875612183133395,,,,,20.959166,1.2908916,0.5927181,0.6981735,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331153040055424,67.66095909685492,16.871949897761844,0.03194628775292871,1.5018766698820392,-0.4674084054942007,1.030726,17.525743,1.1398544,0.47818375,0.6616707,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5349.8613,4.7148,-2.2213,1397.9998,0.5663,0.4592,0.2525
3313331153040057088,67.64711400227303,16.87127244987365,1.3226005528682867,5.34356647272622,-4.747047221728708,0.97038776,18.89507,2.6650734,1.565279,1.0997944,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3347.7305,4.6154,-0.9295,383.9745,1.0043,0.6617,0.3833
3313331153041000704,67.65315526326063,16.874349072324236,0.10311281507467403,1.727245642476258,-2.511881111744225,1.0257639,18.455318,1.269989,0.5588627,0.7111263,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4775.1973,4.8993,-2.3627,1333.5463,0.2469,0.1934,0.1054
3313331183102687232,67.67089942558653,16.882504525169818,0.5302701955837689,2.3771696160375844,-5.386262484491629,1.0239395,18.408966,1.5426998,0.7191639,0.8235359,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4144.3936,4.9571,-1.4586,814.6783,0.1548,0.115,0.0619
3313331183102753024,67.66321165914755,16.871863514434583,0.9496332674490691,14.201549019980986,-10.477072286486813,1.1211437,20.157604,1.9454975,0.88253975,1.0629578,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331217462492672,67.6351192471625,16.882367676059186,0.1589032682649746,1.3286417149410403,-4.7158706762806055,0.99508166,20.5976,1.1547966,0.36237907,0.7924175,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331221758581632,67.63485901781749,16.88003940266461,,,,,21.172073,0.5909977,-0.26037407,0.85137177,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331286181899008,67.60977951936593,16.869280445171306,0.03760508286983265,0.08912383473377986,-0.9085661327808481,0.9429341,19.582573,1.2173862,0.5773411,0.64004517,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331286181899776,67.60431335903485,16.872116809496653,0.39099063085410346,5.7768199433065615,-1.614348595725592,1.013133,18.712076,1.7895584,0.8739681,0.9155903,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3677.912,4.5411,-1.735,633.6165,0.0167,0.0118,0.0064
3313331290479014400,67.61979069213962,16.869347711907636,0.22202928674869074,0.15362167567353577,0.030801383687255737,1.0298862,19.11942,1.3195229,0.63591003,0.6836128,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331324837610368,67.62406030349925,16.87682618261168,-2.370916097530126,3.197160919047914,-1.3841171777892856,1.1127374,20.876478,1.9470673,0.75966835,1.1873989,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331359198490752,67.59719083930298,16.886360318768787,0.15370011789059815,1.0482279745442575,-1.07595682915891,0.9905035,18.437452,1.1027603,0.49095154,0.6118088,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4825.229,4.8981,-2.5949,1549.2803,0.0218,0.0173,0.0094
3313331393558227328,67.61024479826169,16.887080778127316,0.36344698805170167,-0.4709355481652077,-2.842197951744102,1.033362,17.117489,1.2276955,0.5272045,0.70049095,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5253.1855,4.7694,-1.8319,1023.2531,0.6662,0.535,0.2932
3313331423620924032,67.64115309411523,16.88882031054504,2.012817133234532,-1.1246755568759106,-2.18923714153686,1.0508466,19.87371,2.8945866,1.6349506,1.2596359,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331492340448384,67.62337905433593,16.895707996232822,-0.2964044653695703,0.42142918652283,-1.7859579474370348,1.0397642,20.422913,0.94003487,0.3716488,0.5683861,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331496637438464,67.62984665456658,16.899298026345008,0.29786508686849417,-1.5154289042108031,-1.4720594836211605,1.0039905,19.8294,1.3368664,0.59828377,0.7385826,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331496637439232,67.62501200073181,16.897100698508282,0.6531878992211565,0.40545337649539925,-1.2644141967317526,0.98517954,19.704172,1.1433468,0.5196667,0.6236801,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331530997175424,67.63063001444428,16.905298361332182,0.6155042309286944,1.2348508046135782,1.6299179405953015,1.001881,17.132732,1.5447502,0.7369919,0.80775833,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4709.1484,4.6536,-0.4208,897.657,0.8356,0.6374,0.3397
3313331561059877376,67.68434050663524,16.888902921156546,0.3542078239694466,0.6263991665093913,-8.282349875817395,1.0793945,20.582838,2.120037,0.53931236,1.5807247,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331561059877760,67.67845685530868,16.88991327664886,2.39127837201275,9.334162075365152,-2.75296324973336,1.0528666,20.150974,2.2413025,1.0073452,1.2339573,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331565355318144,67.6844958050466,16.889266404979633,1.1981916792476748,-0.31777563087350646,-7.001610742150709,0.98455733,20.455385,2.3755627,0.8785114,1.4970512,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331565355778432,67.67671598400943,16.88618228009751,1.2095699212789504,1.2798985511794092,0.3374048303694412,1.018285,20.581211,1.4827557,0.7290306,0.75372505,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331565355889024,67.66712831557976,16.889831101456778,,,,,20.916954,1.8509464,0.3904667,1.4604797,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331565356911360,67.67423253461713,16.89320290401296,0.3239873612616532,2.258607997333311,-2.6023031539451673,1.0358745,15.993387,1.2385092,0.53401184,0.70449734,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5606.6567,3.9593,-0.3796,1947.26,0.9683,0.7825,0.4241
3313331595419550720,67.67603293296808,16.899104080204726,-1.2530262055150883,-0.4011210334639666,-0.29783246631136406,1.0087001,19.978634,1.3034935,0.5893593,0.7141342,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331595419551872,67.68397115990071,16.90441224403463,0.20644510485978348,2.656424545254953,-0.9422360353646135,1.0171468,19.226963,1.4322376,0.6623821,0.7698555,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331599715101568,67.6885424239638,16.900233836449292,1.1072470906998726,3.2462699970041515,-10.824674588598299,1.197341,20.387117,2.1030731,0.8435135,1.2595596,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331599715547904,67.69319999222792,16.900293870744658,,,,,21.036963,1.7113361,0.49809647,1.2132397,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331599715548416,67.68445754755746,16.895496689810052,1.5809247866151777,0.5005058470118592,0.1775016455558221,0.952788,20.59692,2.0364876,0.81928444,1.2172031,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331634076387840,67.66995381147463,16.8968682849967,0.23221465788155682,0.37511039032636984,-0.840029674608281,0.9791097,19.920454,1.414257,0.63846016,0.7757969,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331668436123520,67.6830777386293,16.911757444695496,1.0278257067642684,-0.30129660698866734,-8.78124376598779,1.0425216,19.110338,2.5722256,1.4352455,1.13698,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331668436124928,67.67076547103852,16.903921450661084,0.5534274492190803,-0.29598802489317627,-0.6694617371622344,1.4028517,17.981169,1.2643108,0.4845066,0.7798042,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,4792.496,4.9101,-2.3551,1049.4344,0.2887,0.2273,0.1242
3313331698498769664,67.69874724371985,16.917647066362985,1.6646771800235687,1.7962823789924367,-1.5453639304086253,1.0347483,18.833925,2.4363842,1.3220901,1.114294,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3376.585,4.6068,-1.1409,379.9792,0.7901,0.5194,0.3135
3313331702795047552,67.69947102275826,16.908032547475297,,,,,21.081764,0.9435406,-0.046588898,0.9901295,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331737155881984,67.70753286273131,16.91081178979896,1.794241391649088,12.382613432935765,-18.555124590803835,0.9508027,14.342076,1.2127924,0.5239086,0.6888838,58.09018,-1.0,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5867.758,4.4562,-0.7216,497.4091,1.0701,0.8739,0.4774
3313331771514240768,67.68528846764175,16.913926066344878,,,,,20.942423,0.7808876,0.19343758,0.58745,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331771514240896,67.6899646850869,16.920609865652626,1.380141844659184,-3.2160423931291846,-4.31427138955621,0.9851844,20.637722,1.9126434,0.80312157,1.1095219,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331771514320256,67.68660570895265,16.926769421364465,,,,,21.013208,1.0199032,-0.023859024,1.0437622,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331771515337984,67.68622903872523,16.912732288134613,0.2495848915050372,1.2649308766262977,-0.3351194280971995,1.0253645,19.040453,1.230957,0.5335274,0.69742966,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313331801577987584,67.70471116376719,16.927917057594467,0.14154408903547278,0.7817144613536067,-1.7283601861633335,0.9720608,18.416906,1.2456207,0.51729584,0.7283249,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4573.817,4.8809,-2.3435,1192.7183,0.0655,0.0508,0.0276
